,player_name,birth_date,Club Team,nationality,position,minutes_played,shots_per90,shots_on_target_per90,goals_per90,xgoals_per90,xplace_per90,key_passes_per90,primary_assists_per90,xassists_per90,xgoals_plus_xassists_per90,points_added_per90,xpoints_added_per90,attempted_passes_per90,passes_completed_over_expected_per90,Dribbling_goals_added_raw_per90,Dribbling_goals_added_above_avg_per90,Dribbling_count_actions_per90,Fouling_goals_added_raw_per90,Fouling_goals_added_above_avg_per90,Fouling_count_actions_per90,Interrupting_goals_added_raw_per90,Interrupting_goals_added_above_avg_per90,Interrupting_count_actions_per90,Passing_goals_added_raw_per90,Passing_goals_added_above_avg_per90,Passing_count_actions_per90,Receiving_goals_added_raw_per90,Receiving_goals_added_above_avg_per90,Receiving_count_actions_per90,Shooting_goals_added_raw_per90,Shooting_goals_added_above_avg_per90,Shooting_count_actions_per90,passes_completed_over_expected_p100passes,goalsAdded_raw_per90,goalsAdded_above_avg_per90
Nökkvi Þeyr Þórisson,Nökkvi Þeyr Þórisson,1999-08-13,St. Louis City SC,Iceland,ST,328,1.3719512195121952,0.5487804878048781,0.27439024390243905,0.08635060975609757,0.09790243902439025,0.5487804878048781,0,0.01808231707317073,0.10443292682926829,0.0027439024390243905,0.03059451219512195,21.128048780487806,-0.45353963414634146,-0.012457317073170732,-0.009521341463414636,14.817073170731707,0.010920731707317074,-0.000274390243902439,1.920731707317073,-0.04250304878048781,-0.07817378048780488,8.78048780487805,-0.02236280487804878,-0.01094817073170732,21.128048780487806,0.07666463414634148,-0.06933841463414635,21.951219512195124,0.03619207317073171,-0.021594512195121953,1.3719512195121952,-2.1466,0.04645426829268294,-0.18985060975609755
Maren Haile-Selassie,Maren Haile-Selassie,1999-03-13,Chicago Fire FC,Switzerland,W,2131,1.0980760206475833,0.5068043172219615,0.25340215861098075,0.17496152041295165,0.03595776630689817,1.4359455654622244,0.12670107930549038,0.11874425152510558,0.29370577193805725,0.1100103237916471,0.10225199436884091,28.085405912717036,0.9507268887846081,0.01623040825903332,0.0008320037541060535,13.894885030502111,0.0013641482871891131,-0.005372125762552792,1.2670107930549037,0.07148052557484748,0.026277803847958702,7.264195213514782,-0.006820741435945565,-0.013658376349131864,28.085405912717036,0.10906006569685595,0.025466916940403563,25.889253871421868,0.037321914594087284,-0.003488503050211169,1.0980760206475833,3.3851,0.22863632097606756,0.03005771938057249
Nathan Saliba,Nathan Saliba,2004-02-07,CF Montréal,Canada,CM,1948,0.9240246406570842,0.13860369609856263,0,0.040527720739219716,-0.013717145790554415,0.36960985626283366,0,0.032377823408624225,0.07290554414784393,0,0.01897946611909651,35.34394250513347,-1.7527084188911703,0.0029799794661190962,-0.005373203285420945,12.6129363449692,-0.003432751540041068,-0.004010266940451745,2.3562628336755647,0.06361909650924025,0.004486139630390144,10.30287474332649,-0.019030287474332653,-0.047910677618069816,35.34394250513347,0.023262320328542096,-0.020919917864476386,28.275154004106778,0.01607340862422998,-0.009166324435318276,0.9240246406570842,-4.959,0.08347176591375771,-0.08289425051334702
Hugo Mbongue,Hugo Mbongue,2004-07-24,Toronto FC,Canada,ST,306,0.29411764705882354,0.29411764705882354,0,0.01908823529411765,-0.011911764705882353,1.4705882352941178,0,0.20258823529411765,0.22167647058823528,0,0.028294117647058827,18.529411764705884,-2.2188823529411765,0.02247058823529412,0.028794117647058824,7.352941176470588,-0.001088235294117647,-0.010294117647058825,1.7647058823529411,0.034205882352941176,-0.003676470588235294,3.235294117647059,-0.07523529411764707,-0.06002941176470588,18.529411764705884,0.05170588235294118,-0.09147058823529411,16.470588235294116,0.008117647058823532,-0.046088235294117645,0.29411764705882354,-11.9749,0.040176470588235286,-0.18276470588235294
Diego Luna,Diego Luna,2003-09-07,Real Salt Lake,USA,W,1615,1.4489164086687307,0.7244582043343654,0.39009287925696595,0.15903529411764705,0.12190402476780186,2.3962848297213624,0.05572755417956656,0.1386501547987616,0.2976854489164087,0.17244891640866872,0.0791498452012384,39.90092879256966,0.7744904024767801,0.0231046439628483,0.008292260061919505,18.1671826625387,-0.0008136222910216719,-0.008258823529411765,1.5046439628482973,0.06018575851393189,0.014578328173374613,7.801857585139319,0.013263157894736843,0.008587616099071209,39.90092879256966,0.05494736842105263,-0.035827244582043345,36.8359133126935,0.047457585139318886,0.003761609907120743,1.4489164086687307,1.941,0.19814489164086688,-0.008866253869969042
Thorleifur Úlfarsson,Thorleifur Úlfarsson,2000-12-27,Houston Dynamo FC,Iceland,ST,603,2.6865671641791047,1.492537313432836,0.44776119402985076,0.23650746268656717,0.15207462686567164,1.3432835820895523,0.14925373134328357,0.14340298507462687,0.379910447761194,0.25944776119402985,0.10156716417910447,15.373134328358208,-0.8346268656716418,-0.04367164179104478,-0.0353134328358209,6.567164179104478,0.009791044776119404,-0.0006417910447761194,1.791044776119403,0.006358208955223881,-0.02995522388059702,2.8358208955223883,-0.03695522388059702,-0.02,15.373134328358208,0.13549253731343283,-0.019522388059701492,16.417910447761194,0.07401492537313432,0.015761194029850746,2.6865671641791047,-5.4291,0.14502985074626862,-0.08967164179104478
David Junior Hoilett,David Junior Hoilett,1990-06-05,Vancouver Whitecaps FC,Canada,ST,328,1.646341463414634,0,0,0.10588719512195123,-0.10588719512195123,1.646341463414634,0,0.1464969512195122,0.2523567073170732,0,0.07208231707317074,28.8109756097561,0.8632317073170731,0.02291158536585366,0.022390243902439027,11.798780487804878,0.0022774390243902438,-0.0020579268292682928,3.841463414634146,0.043243902439024394,-0.0049115853658536586,6.859756097560975,0.039128048780487805,0.029332317073170733,28.8109756097561,0.028344512195121952,-0.06692378048780488,23.871951219512194,0.02658841463414634,-0.012868902439024391,1.646341463414634,2.9962,0.16249390243902442,-0.03503963414634147
Samuel Piette,Samuel Piette,1994-11-12,CF Montréal,Canada,CM,1198,0.15025041736227046,0,0,0.005559265442404006,-0.005559265442404006,0.4507512520868113,0,0.03209348914858097,0.03765275459098497,0,0.00488313856427379,43.87312186978297,0.8023146911519199,-0.004830550918196995,-0.012350584307178633,7.136894824707847,-0.0019908180300500836,-0.0009991652754590984,1.8781302170283807,0.09706928213689482,0.03451252086811352,12.09515859766277,0.02502420701168614,-0.006212854757929883,43.87312186978297,0.012628547579298832,-0.025287145242070118,31.252086811352253,0.0039440734557595995,-0.018503338898163607,0.15025041736227046,1.8287,0.1318447412353923,-0.028840567612687815
Lassi Lappalainen,Lassi Lappalainen,1998-08-24,CF Montréal,Finland,FB,1127,1.4374445430346052,0.3194321206743567,0.15971606033717836,0.15027684117125112,-0.05078970718722272,1.0381543921916592,0.23957409050576753,0.12474622892635315,0.2750230700976043,0.20119432120674358,0.09457586512866015,30.106477373558118,-0.6156734693877551,0.04814640638864241,0.045766637089618464,14.933451641526176,0.020060337178349603,0.015556344276841171,1.1180124223602483,0.04053593611357587,-0.004559893522626442,8.944099378881987,0.0113717834960071,0.0007027506654835847,30.106477373558118,0.09242768411712511,0.0032502218278615794,25.39485359361136,0.04075155279503106,0.0036894409937888203,1.4374445430346052,-2.045,0.25329370008873114,0.06440550133096719
Jared Stroud,Jared Stroud,1996-07-10,St. Louis City SC,USA,W,2306,1.795316565481353,0.6634865568083261,0.19514310494362533,0.15048265394622726,-0.013250216825672161,0.8586296617519514,0.19514310494362533,0.08345099739809193,0.23392974848222028,0.12523503902862101,0.1018959236773634,28.06157849089332,-1.4122701647875107,-0.004394622723330442,-0.018722029488291415,13.777103209019948,0.0015650477016478754,-0.004023850823937555,2.8100607111882048,0.08091803989592368,0.03168733738074588,11.162185602775368,-0.005393755420641805,-0.0165520381613183,28.06157849089332,0.06301170858629662,-0.013581960104076325,23.222029488291415,0.04108933217692975,0.002634431916738942,1.795316565481353,-5.0328,0.17679575021682567,-0.018558109280138773
Justin Rennicks,Justin Rennicks,1999-03-20,New England Revolution,USA,W,465,0.5806451612903226,0.1935483870967742,0,0.09654193548387098,-0.07643225806451613,0.7741935483870968,0,0.05717419354838709,0.1537161290322581,0,0.0959225806451613,18.774193548387096,-0.8261032258064517,0.014012903225806454,0.003948387096774194,16.258064516129032,-0.03836129032258065,-0.044729032258064516,2.129032258064516,0.012929032258064516,-0.03356129032258064,7.354838709677419,-0.04409032258064516,-0.049509677419354844,18.774193548387096,0.12801290322580644,0.03723870967741936,20.70967741935484,0.006038709677419356,-0.03569032258064516,0.5806451612903226,-4.4002,0.07854193548387096,-0.12230322580645162
Tim Leibold,Tim Leibold,1993-11-30,Sporting Kansas City,Germany,FB,1065,0.676056338028169,0.2535211267605634,0,0.028707042253521126,0.045304225352112676,1.5211267605633803,0.16901408450704225,0.14494647887323944,0.17365352112676058,0,0.020721126760563383,52.056338028169016,1.6984394366197182,0.021447887323943666,0.013774647887323944,16.985915492957748,0.0014450704225352114,0.004926760563380282,2.1971830985915495,0.03415774647887324,-0.021845070422535213,12,0.043428169014084514,0.008974647887323944,52.056338028169016,0.023425352112676056,-0.0013098591549295774,40.056338028169016,0.016985915492957745,0.004064788732394367,0.676056338028169,3.2627,0.14089014084507043,0.008585915492957747
Marcelo Silva,Marcelo Silva,1989-03-12,Real Salt Lake,Uruguay,CB,1588,0.6801007556675063,0.05667506297229219,0,0.0326051637279597,-0.03184005037783376,0,0,0,0.0326051637279597,0,0.01852141057934509,42.16624685138539,0.7599049118387909,-0.0037065491183879092,-0.005401133501259447,8.104534005037783,-0.031244962216624688,-0.02191057934508816,1.0768261964735517,0.0596051637279597,-0.010314861460957178,11.731738035264483,0.03205541561712846,-0.01714987405541562,42.16624685138539,0.01647544080604534,-0.0033551637279596977,32.41813602015113,0.013403652392947104,0.0033098236775818642,0.6801007556675063,1.8022,0.08658816120906801,-0.05482178841309824
Erik Thommy,Erik Thommy,1994-08-20,Sporting Kansas City,Germany,CM,2956,2.527063599458728,0.8525033829499323,0.15223274695534506,0.16523646820027063,-0.0012452638700947225,1.3700947225981055,0.12178619756427606,0.07763870094722597,0.2428751691474966,0.05541271989174561,0.10637415426251692,43.93437077131259,0.30350033829499323,0.03784506089309878,0.03118640054127199,20.429634641407308,0.012720568335588635,0.010924221921515561,2.709742895805142,0.05419485791610284,-0.002904600811907984,7.946549391069012,-0.023663058186738833,-0.045758119079837616,43.93437077131259,0.05498342354533153,-0.0025361975642760486,40.52435723951285,0.05940121786197564,0.029868064952638697,2.527063599458728,0.6908000000000001,0.19548207036535858,0.0207797699594046
Jesús Ferreira,Jesús Ferreira,2000-12-24,FC Dallas,USA,ST,2693,2.1722985518009654,0.8689194207203862,0.4344597103601931,0.3950341626438916,-0.05004641663572224,1.9383587077608615,0.13367991088005943,0.1660672112885258,0.5611013739324174,0.1874225770516153,0.2279543260304493,34.35573709617527,-1.1152146305235797,-0.008014110657259562,0.006937987374675084,9.190493873004085,0.0014537690308206463,-0.01050389899740067,0.6015595989602673,0.037998514667656885,0.005972150018566653,4.779056813962124,-0.014490902339398442,0.014343854437430375,34.35573709617527,0.16011845525436316,-0.019881544745636835,28.473821017452654,0.06467768288154474,0.000116969922020052,2.1722985518009654,-3.2461,0.24174340883772744,-0.00301448199034534
Daniel Lovitz,Daniel Lovitz,1991-08-27,Nashville SC,USA,FB,3338,0.5662073097663272,0.10784901138406232,0,0.02050479328939485,-0.006069203115638107,0.9976033553025764,0.10784901138406232,0.09244817255841821,0.11295296584781307,0,0.012618334331935292,54.086279209107246,-0.3970730976632714,0.001733672857998802,-0.005244158178550029,10.191731575793888,-0.016589874176153388,-0.012238166566806472,1.6986219292989815,0.06607639304973037,0.008927201917315757,10.24565608148592,0.07347213900539246,0.0366956261234272,54.086279209107246,0.007010185739964051,-0.01355122828040743,36.776512881965246,0.010561114439784303,-0.00037207908927501505,0.5662073097663272,-0.7341000000000001,0.1422636309167166,0.014217195925704014
Jackson Yueill,Jackson Yueill,1997-03-19,San Jose Earthquakes,USA,CM,3105,0.8115942028985508,0.2028985507246377,0.028985507246376812,0.04821739130434783,-0.006159420289855074,0.8405797101449275,0.11594202898550725,0.06317101449275363,0.11138840579710145,0.013191304347826088,0.03556231884057971,55.2463768115942,1.662504347826087,-0.0049884057971014495,-0.01342608695652174,16.89855072463768,0.00013043478260869567,0.0014782608695652177,1.5942028985507246,0.055107246376811594,-0.008895652173913044,9.014492753623188,0.0687623188405797,0.03563478260869565,55.2463768115942,0.023301449275362318,-0.012136231884057972,48,0.018081159420289854,-0.0034289855072463767,0.8115942028985508,3.0093,0.1603942028985507,-0.0007739130434782629
Matt Polster,Matt Polster,1993-06-08,New England Revolution,USA,DM,3191,0.5358821685991852,0.14102162331557505,0.05640864932623002,0.033611093701034156,-0.007677217173299907,0.5076778439360702,0.02820432466311501,0.042791601378878094,0.07640551551237856,0.019878408022563458,0.02474083359448449,51.754935756816046,0.6228699467251645,-0.0040557818865559385,-0.012762456910059543,15.258539642745221,0.003672203071137575,0.007000313381385146,2.058915700407396,0.06653118144782201,0.0010830460670636166,12.04324663115011,0.034386712629269824,-0.0039683484801002825,51.754935756816046,0.021779379504857414,-0.005547790661234724,40.36038859291758,0.014260106549670951,-0.002628643058602319,0.5358821685991852,1.2035,0.13657380131620184,-0.016823879661548108
Kellyn Acosta,Kellyn Acosta,1995-07-24,Los Angeles FC,USA,CM,2041,0.7496325330720235,0.1763841254287114,0,0.031466927976482116,-0.008867711905928466,1.0142087212150905,0,0.060764331210191085,0.0922356687898089,0,0.01750171484566389,35.805977462028416,-0.07961979421852035,-0.006962763351298383,-0.0151734443900049,7.055365017148457,-0.0017462028417442432,-0.0007849093581577659,2.337089661930426,0.062457618814306705,-0.0007143557079862812,9.392454679078883,0.03735815776580108,0.005560509554140129,35.805977462028416,0.011226849583537481,-0.025791768740813327,26.766291033806958,0.009917197452229302,-0.0123468887800098,0.7496325330720235,-0.22240000000000001,0.11225085742283193,-0.049250857422831945
Sean Davis,Sean Davis,1993-02-08,Nashville SC,USA,CM,2215,0.48758465011286684,0.040632054176072234,0,0.03222121896162528,-0.01680135440180587,0.20316027088036118,0.040632054176072234,0.008439277652370203,0.04066049661399548,0,0.022701128668171557,33.35891647855531,0.509968848758465,-0.004091647855530474,-0.011811738148984199,6.176072234762979,-0.0005932279909706547,-0.0004916478555304742,1.2189616252821671,0.07131738148984199,0.010373363431151243,10.279909706546276,0.005493453724604967,-0.022652370203160268,33.35891647855531,0.022599548532731377,-0.022343566591422125,24.948081264108353,0.007118735891647855,-0.017772460496613997,0.48758465011286684,1.5287000000000002,0.10184424379232507,-0.06469841986455982
Will Bruin,Will Bruin,1989-10-24,Austin FC,USA,ST,449,1.6035634743875278,0.8017817371937639,0.6013363028953229,0.42161692650334076,0.13411804008908687,0.40089086859688194,0,0.02738084632516704,0.44899777282850784,0.49850779510022275,0.3315367483296213,12.828507795100222,0.5873452115812918,-0.015334075723830734,-0.006193763919821827,6.013363028953229,-0.0000200445434298441,-0.010002227171492205,2.6057906458797326,0.03778396436525613,0.0013429844097995545,3.6080178173719375,-0.04085077951002228,-0.02102672605790646,12.828507795100222,0.22235412026726056,0.06560579064587974,13.429844097995545,0.0392271714922049,-0.01888195991091314,1.6035634743875278,4.5785,0.2431603563474387,0.010844097995545657
Nathan,Nathan,1999-06-09,Portland Timbers FC,Brazil,ST,665,1.894736842105263,0.6766917293233082,0.13533834586466165,0.2304406015037594,-0.06729022556390978,0.8120300751879699,0.13533834586466165,0.08534436090225565,0.315784962406015,0.07944360902255639,0.1372466165413534,22.330827067669173,-0.30490375939849623,-0.07842857142857143,-0.07181052631578948,14.210526315789474,-0.006225563909774435,-0.017715789473684213,3.2481203007518795,0.024157894736842107,-0.010028571428571428,4.466165413533835,-0.026282706766917296,-0.005427067669172933,22.330827067669173,0.154596992481203,-0.004790977443609023,24.76691729323308,0.034809022556390984,-0.025727819548872183,1.894736842105263,-1.3654,0.10262706766917293,-0.13550075187969926
Ben Bender,Ben Bender,2001-03-07,Charlotte FC,USA,CM,997,1.5346038114343028,0.45135406218655966,0.2708124373119358,0.15761283851554664,0.03648746238716148,1.5346038114343028,0.18054162487462388,0.1093269809428285,0.26693981945837514,0.1637061183550652,0.10521063189568705,32.407221664994985,-0.13143430290872618,0.013549648946840522,0.0016339017051153462,15.34603811434303,-0.0035747241725175532,-0.007456369107321967,2.3470411233701105,0.04988365095285857,-0.003349047141424273,7.673019057171515,-0.006815446339017051,-0.02542026078234704,32.407221664994985,0.10744934804413239,0.04262587763289869,31.504513540621865,0.0443319959879639,0.010390170511534604,1.5346038114343028,-0.4056,0.20482447342026078,0.018424272818455358
Stipe Biuk,Stipe Biuk,2002-12-26,Los Angeles FC,Croatia,W,1554,1.6795366795366795,0.694980694980695,0.17374517374517376,0.2031660231660232,0.010488416988416988,1.0424710424710424,0,0.13443243243243244,0.33759845559845564,0.025841698841698842,0.11546525096525095,25.598455598455597,-0.44364092664092664,0.07384749034749036,0.06626061776061776,15.926640926640927,0.005206563706563707,-0.004146718146718147,1.7374517374517375,0.03981081081081081,-0.0003011583011583012,6.891891891891892,-0.01777992277992278,-0.010969111969111968,25.598455598455597,0.0959131274131274,-0.021880308880308882,25.482625482625483,0.04681274131274131,-0.0038571428571428576,1.6795366795366795,-1.7331,0.2438108108108108,0.0251061776061776
